"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Mean X","Mean Y","SXX","SYY","SXY"
0,574,600,494,98,157,48,508,331,74,152,30,11,477.143,497.714,46881.5,3030.91,-5014.79
0,402,600,137,434,482,62,99,366,10,453,506,50,375.571,164.286,64221,12224.6,-11754.5
0,308,600,162,433,428,73,440,239,73,182,162,48,417.75,195.313,41421.8,5441.7,-11809.1
0,205,600,212,217,226,25,63,170,42,308,301,15,459.222,231.222,37414.9,11064.4,-2948.56
0,580,600,341,428,196,59,205,276,37,500,413,72,363.778,250.944,42218.9,34095,603.398
0,163,600,242,541,445,42,155,542,30,110,489,48,470,222.5,54098,4292.7,7732.4
0,71,600,145,205,131,19,287,300,16,319,388,65,415.143,290.786,49654.8,23762,-4028.81
0,78,600,356,385,361,21,280,287,39,358,304,35,451.571,388.286,51637.6,23170.9,24328
0,80,600,64,431,309,64,159,43,30,52,140,16,382.333,83.75,45233.9,552.932,-1427.91
0,320,600,289,384,410,57,114,230,23,217,241,42,446.429,375.46,39759.3,9009.41,-3733.35
0,43,600,145,465,510,37,392,50,24,411,264,65,478.173,237.815,26645.7,22258,5636.52
0,404,600,125,174,271,69,399,446,69,571,207,19,421.382,173.924,54442.3,9231.6,-20349.3
0,198,600,561,159,458,15,162,359,66,309,445,11,419.077,387.538,52347.9,43585.4,32749.1
0,359,600,556,186,257,32,149,566,10,21,171,14,434.5,507.8,48436.1,4517.29,12681.2
0,184,600,593,547,204,49,92,324,74,352,396,32,525.5,520.833,27645.5,14011.4,17608.3
0,176,600,540,162,229,41,301,479,25,401,233,17,488.8,465.1,32907.1,38822.3,26334.2
0,7,600,345,192,435,15,500,466,29,326,409,69,450.333,288.667,52079.9,20234.3,29724.3
0,13,600,353,317,126,48,284,243,21,228,529,61,428.2,303.5,47209.5,15561.6,21662.8
0,342,600,239,270,458,71,167,217,26,545,150,49,486.1,324.4,35393,16431.2,-4441.04
0,250,600,314,547,513,50,146,332,32,331,160,71,393.625,407,55687.1,14324.3,-3454.86
0,103,600,555,490,409,70,526,337,67,105,373,56,353.214,395,28052,42638.2,24587.1
0,287,600,315,67,412,52,218,465,58,308,199,69,416.333,235.778,58339.3,26205.7,20764
0,359,600,420,348,542,56,121,87,63,221,544,41,467.462,448.615,38251.6,7272.92,10761.9
0,197,600,32,136,275,52,469,365,52,265,171,16,434.5,104.375,62567.1,5872.55,-15209.1
0,2,600,491,288,197,46,258,200,72,253,121,71,407,402.125,61973.4,28606.4,34951.6
0,542,600,567,137,140,54,124,536,28,535,362,48,366.908,390.465,41785.2,42702.3,30019.2
0,11,600,263,37,363,21,58,409,54,386,100,32,416.455,203.182,42900.3,9249.56,17296.3
0,395,600,306,74,248,70,341,92,28,484,447,54,421.625,412,66195.4,9247.43,-9249.14
0,569,600,542,51,200,48,348,190,59,545,186,14,489.9,494.7,31053.2,2455.57,-3165.14
0,555,600,21,266,496,37,333,352,51,483,530,34,438.125,190.125,55968.1,52155.6,-47279
0,321,600,350,509,116,20,542,476,27,335,132,10,438.9,337.3,47882.3,2400.46,-3652.3
0,169,600,34,431,512,49,27,452,21,359,51,49,513,104.5,33246.7,13007.2,-6738.33
0,357,600,482,93,443,48,34,68,32,450,286,45,475.167,450.333,32483.8,5737.88,10414.8
0,28,600,176,534,140,43,507,73,68,512,257,60,497.421,285.579,32507.5,17694,-1576.59
0,552,600,553,90,353,57,154,428,26,119,308,65,490.077,513.154,29245.1,2941.81,-1524.43
0,132,600,86,198,230,56,282,178,72,182,334,68,412.143,210,43683.4,33990.5,-26808.6
0,80,600,332,408,571,19,75,133,32,195,210,42,426.167,207.833,58774.2,18046.6,26798.4
0,268,600,375,389,233,14,199,56,35,480,437,71,440.2,279.2,48807.5,11088.2,15954.5
0,4,600,118,265,329,72,253,467,22,434,203,73,357.253,78.7758,41314.4,5563.37,2664.12
0,76,600,272,380,413,15,508,494,33,509,350,44,471.2,197,69474.7,7572.5,17602
0,190,600,308,124,365,51,155,109,71,255,375,19,475.2,278.4,70601.2,2640.8,13068.4
0,128,600,49,444,446,26,144,564,32,456,289,66,465.769,61.6154,35245.7,577.923,-2439.35
0,377,600,105,294,492,47,201,559,12,399,111,29,416.222,152.667,40468.7,11556.5,-13546.2
0,20,600,556,405,165,66,217,503,27,468,130,24,364.556,412.333,59981.8,40772.8,35089.3
0,580,600,229,346,73,69,526,398,62,303,228,49,447.714,317.571,45046.9,16324.3,-26277.8
0,147,600,21,223,183,51,305,286,36,294,231,72,491.462,156.538,32149.9,29469.6,-14356.9
0,592,600,202,195,118,39,84,326,30,412,329,49,479.143,184.429,45395.8,37379.9,-37266.1
0,128,600,453,377,506,71,564,225,19,416,218,64,522.1,446.9,33801.2,12870.5,20475
0,424,600,233,411,79,25,138,213,21,491,479,69,386.571,319.429,53477,11715,-21983.3
0,124,600,255,95,116,64,204,135,73,232,310,10,439.143,164.071,55705.5,7750.38,15206.1
0,541,600,38,408,288,28,360,441,47,371,398,66,479.857,102.286,45611.5,37580.6,-40757.8
0,74,600,534,225,394,55,247,99,64,338,137,69,384.455,377.545,63513.5,33854.7,45041
0,337,600,322,273,276,73,425,237,34,520,529,12,465.375,383.125,42372.6,9901.27,-1590.77
0,155,600,492,478,395,23,320,224,16,558,453,22,438.263,450.158,30915.8,10919.8,13872.6
0,311,600,432,563,536,19,509,319,29,496,136,28,407.571,381,51024.6,1993.67,5821.83
0,485,600,273,201,421,30,392,54,20,105,455,29,404.576,335.079,51282.6,19200.8,-28275.7
0,136,600,132,317,151,40,371,548,39,292,424,52,441.889,111.667,47642.4,1386.25,3274.83
0,91,600,306,88,271,56,542,238,56,299,432,27,397.429,266.714,55922.1,16471.8,24134.9
0,494,600,243,146,326,38,253,517,23,347,50,47,446.909,336.091,49823.7,16782.7,-25396.5
0,492,600,60,341,507,68,139,225,13,182,230,73,396.27,218.384,40798.2,38680.1,-34510.9
0,101,600,375,25,340,24,228,222,44,86,277,63,465.286,331,36922.1,19004.3,22645.5
0,436,600,18,185,201,13,157,328,21,127,189,68,442.846,116.769,44140,14052.7,-12820.7
0,381,600,101,516,432,39,129,427,64,280,261,33,339.583,153.25,61147.7,11803.1,-19480.4
0,463,600,297,166,354,18,493,28,25,502,318,40,462.769,303.154,25244.9,4802.97,-8997.96
0,252,600,321,432,490,53,349,529,51,79,197,15,423.182,288.364,45722,3096.85,3884.13
0,405,600,500,359,518,55,154,490,54,133,506,22,454.111,472.889,45028.9,2442.61,7837.51
0,129,600,289,521,77,45,159,226,21,344,163,37,397,328.2,33628.2,43499.3,13682
0,439,600,582,269,279,58,291,407,71,139,497,14,448.714,452.714,38708.4,21775.6,18300.4
0,559,600,477,57,554,30,139,259,51,444,558,32,497.875,378,41195.8,44934,-11325.9
0,528,600,53,135,202,71,542,316,35,264,139,47,479.875,129,43512.7,26986,-32809
0,259,600,129,76,475,28,323,148,28,321,498,30,389.091,165.364,40686.1,7490.25,-6822.44
0,152,600,270,446,177,55,505,225,57,450,484,71,456.188,294.563,28470.2,7973.86,9952.35
0,5,600,564,267,425,45,367,465,64,258,489,62,362.328,350.203,44952.5,38548.2,39335.3
0,93,600,253,308,464,53,50,448,36,141,490,65,362.43,233.506,38135.9,15480.1,6350.57
0,507,600,245,49,235,12,398,81,70,229,72,29,522.8,299.6,33914.8,23157.4,-13453.2
0,18,600,99,456,185,74,200,457,40,83,392,23,488.6,142,36965.4,24171.6,-4844.33
0,390,600,481,196,300,26,288,377,72,73,482,33,293.355,499.729,74644.9,2793.6,-82.6204
0,460,600,224,400,128,16,174,196,69,204,72,42,428,252.333,46033.8,7335.88,-4833
0,415,600,173,163,168,28,257,333,15,438,426,11,493.846,293.846,24422.5,21820.6,-9177.86
0,292,600,144,264,316,27,455,144,49,228,93,72,425.5,140.9,37984.8,9203.46,-12327.5
0,290,600,316,93,92,14,339,35,16,119,96,31,425.857,262.286,48501.1,7878.9,6453.71
0,475,600,6,240,321,64,237,494,31,38,369,25,420.952,284.912,33812.7,46087.2,-28341.5
0,313,600,44,412,445,63,231,339,20,402,291,59,428.75,97.75,82188.9,20808.9,-40692.1
0,293,600,473,354,348,67,387,173,58,252,356,73,365.295,429.936,50384.4,10408.6,19078.4
0,549,600,358,126,527,34,505,315,64,549,530,18,448.429,256.786,45995.5,26580.8,-13518.7
0,53,600,240,220,183,28,373,97,40,511,200,63,466.667,296.333,53617.1,28113.9,23009.1
0,66,600,561,380,52,26,291,490,60,390,354,28,440.75,406.583,33880.2,27755.7,26905.7
0,478,600,332,353,451,60,92,76,56,490,68,56,494.154,314.308,29111.8,11512.1,-411.217
0,56,600,536,552,183,24,481,240,74,210,171,54,490.909,480.545,29187.5,20784.3,24236.7
0,150,600,406,226,252,61,92,418,68,510,181,14,346.429,389.667,63348.4,11875.6,17317.8
0,5,600,574,203,68,57,545,417,29,315,273,26,398.333,484.583,45558.1,26403.2,25073.3
0,473,600,63,305,95,74,490,191,26,144,431,74,403.143,247.714,49547.5,44959.3,-41379.9
0,227,600,305,450,130,19,100,286,22,319,59,36,491.417,310.417,30791,4480.99,4259.27
0,292,600,349,106,77,67,138,115,44,334,316,56,401.714,336.286,56546.1,7806.53,10592.9
0,148,600,475,119,480,24,243,284,22,289,533,66,359.8,294.3,42290.4,25477.8,28899.6
0,23,600,219,94,197,74,322,214,60,447,67,60,415.973,250.59,32295.5,7167.93,6661.18
0,135,600,67,57,77,35,114,332,16,203,438,64,358.167,120.667,40450.3,14429.3,-13877.2
0,322,600,247,250,334,14,283,415,59,480,526,25,361.667,186.5,62517.5,8879.9,-2265.4
0,357,600,131,50,188,33,222,226,31,90,388,37,463.875,170.25,39970.7,8139.64,-12379.1
0,448,600,441,122,38,32,380,391,74,87,153,73,366.12,464.542,41647.4,3051.36,-2386.74
0,66,600,369,437,296,29,383,308,54,235,492,35,446.351,361.826,43150.3,14249.4,19883.7
0,478,600,247,130,411,41,124,191,25,241,146,70,447.059,333.471,41643.8,14324.3,-18857.1
0,191,600,96,204,501,18,420,427,39,554,216,12,493.636,143.273,32557.9,12993.6,-10662.9
0,569,600,219,145,448,33,505,462,65,386,58,57,481.879,249.908,26613,20225.5,-17737.8
0,165,600,209,163,113,28,388,547,49,493,76,52,395.8,242,76186.7,5000.5,562.75
0,354,600,401,272,198,68,348,268,31,534,97,53,400.8,446.4,50048,4177.6,1964.53
0,508,600,337,373,199,10,83,380,47,540,308,10,435,383.375,45350,13868.6,-12145.3
0,370,600,77,205,116,18,197,216,73,226,105,71,461.222,150.667,34530.2,11961.3,-18432.7
0,419,600,392,211,131,24,488,323,55,470,465,67,462.875,350.125,57449.8,3596.7,-2482.84
0,597,600,102,267,288,40,299,524,42,150,82,43,351,180.167,51510.4,45322.2,-39100.4
0,471,600,496,86,303,49,233,337,64,496,377,31,485.125,512.125,42279.3,2428.13,1009.98
0,237,600,210,311,360,35,338,331,12,316,454,21,475.5,305.1,37301.2,21951.4,-5727.72
0,269,600,18,446,454,60,100,251,36,189,341,13,448.182,93.1818,40288,6646.16,-14932.1
0,561,600,63,201,509,27,57,68,44,158,258,59,466.538,192.385,31681.3,48339.6,-29211.6
0,503,600,170,479,204,25,521,157,73,174,64,25,517.333,246.867,26086.4,7625.55,-13386.3
0,8,600,361,254,308,35,403,340,26,493,208,42,444.81,257.768,30009.8,14989.4,18415.2
0,306,600,43,468,163,36,168,148,72,74,296,73,390.457,166.208,49157,19236.2,-26467.9
0,532,600,496,181,445,14,209,58,52,418,127,40,480.182,509.455,30857.2,1070.07,-3255.29
0,276,600,506,108,18,12,386,240,54,338,329,61,422.5,435,80979.7,11442,30430
0,177,600,116,301,113,58,221,140,19,555,521,15,413.818,252.182,50156.4,29357,-14940.2
0,519,600,557,348,210,24,555,84,18,323,466,39,456.2,557.6,65554.2,512.8,5513.85
0,578,600,446,172,314,72,541,378,46,100,205,72,485.109,430.849,35437.3,4136.61,-8960.52
0,316,600,75,449,139,70,163,432,18,346,403,73,358.857,68.7857,43477.1,6114.95,-5230.73
0,421,600,129,362,108,41,359,136,54,446,463,69,461.8,202.1,44125.7,27879.2,-31515.6
0,442,600,206,437,483,49,436,254,66,175,150,37,410.313,211.438,42933.7,10696.3,-16276.2
0,437,600,453,66,502,57,177,146,38,128,409,44,418.857,388.571,46867.8,27879,10379.8
0,239,600,90,315,456,11,238,220,41,328,521,49,432,133.375,45213.4,4130.84,-12079.3
0,235,600,450,376,74,62,476,360,21,118,246,53,353.125,313.5,63580.7,39162.9,43558.9
0,133,600,506,25,53,24,325,318,26,380,270,49,370.222,446.333,43062.2,20189.8,24619.4
0,271,600,416,456,51,47,89,58,38,401,102,74,421.929,415.071,36168.7,6883.46,10226.3
0,27,600,281,180,398,34,208,170,64,284,338,34,423.923,195,54366.2,16122.2,28263.1
0,24,600,258,469,340,57,273,144,19,536,556,39,458.714,208,29597.5,15113.2,1863.77
0,229,600,379,338,211,10,349,229,31,354,359,41,437.172,425.561,35381,7129.42,3209.03
0,69,600,435,266,324,57,60,529,50,540,317,57,372.5,404.083,47938.3,23129.2,20027.1
0,407,600,347,494,49,18,119,421,50,53,375,39,423,423.067,51319.3,11533.2,-14266.1
0,141,600,1,299,268,11,554,491,15,84,297,74,383.6,101.2,60927.3,11080.7,-17055.4
0,275,600,28,113,117,65,385,38,10,441,251,33,413.833,154.333,59806.6,42319.5,-38482.1
0,138,600,495,155,413,55,384,172,49,188,108,70,476.571,406.571,45965.3,16008.6,25984.1
0,112,600,208,94,406,22,224,183,43,392,399,17,440.8,146.2,38958,4360.18,8940.71
0,524,600,297,455,316,70,534,368,22,442,63,48,386,285.667,112108,59372.3,-66537
0,580,600,598,430,41,36,156,38,15,164,431,60,424.455,527.182,31358.3,4798.56,2834.31
0,309,600,23,403,132,59,323,489,73,259,137,63,415.204,226.587,42470.6,12766.4,-9308.16
0,347,600,93,344,163,10,122,106,37,418,478,62,468.333,161,53742.7,9869.2,-22131.4
0,336,600,590,495,454,30,532,330,25,62,504,36,434.333,522.167,53219.9,10371.4,23401.9
0,523,600,592,76,94,63,300,245,70,436,272,69,485.571,532.857,47052.3,6564.81,3094.76
0,541,600,451,116,170,57,269,545,33,545,151,39,419.5,467.75,58904.3,1029.36,-5292.43
0,362,600,569,83,551,47,488,82,60,376,226,48,451,474.125,51543.7,25162.7,28766.3
0,562,600,170,362,249,25,419,116,16,206,511,13,452.333,232.167,46961,15126.9,-22933.2
0,192,600,499,183,324,19,487,97,47,281,31,27,501.2,405.7,32770,15255.3,17088.4
0,318,600,68,139,147,19,275,543,31,409,428,15,458.5,154.4,43056.7,18216.3,-24919.3
0,126,600,251,456,453,57,586,372,10,332,15,13,432.429,260.143,57011.6,6365.81,4526.43
0,344,600,251,194,217,31,110,509,45,417,68,65,472.143,252.5,31544,1915.5,-4563.77
0,376,600,217,507,147,60,568,140,18,125,530,49,470.875,281.75,43529,8529.64,-4365.04
0,80,600,114,195,444,48,343,213,30,500,342,51,439.7,123.9,39767.3,1847.21,3701.97
0,499,600,414,126,576,18,517,63,38,358,414,31,466.571,415.571,45060,6707.29,-6994.88
0,149,600,387,515,201,59,384,436,64,171,510,21,412.375,298.375,41172.8,7397.98,16896.7
0,552,600,475,413,418,28,537,300,59,211,251,33,378.667,504.5,63179.1,1148.7,-7416
0,398,600,142,261,441,26,274,243,40,151,125,46,480.1,181.2,33136.3,8518.18,-15603.7
0,172,600,117,157,14,10,440,310,74,169,233,20,438.182,169.246,44596.2,3870.96,-1550.16
0,183,600,35,517,561,15,476,148,73,344,363,63,430.923,213.923,39131.9,23196.9,-7123.67
0,129,600,365,184,220,19,68,463,32,188,252,21,440.273,306.364,48895,13171.5,21712.4
0,451,600,338,203,567,17,71,362,16,339,486,70,329.112,342.678,59944.5,8958.18,3398.18
0,460,600,39,464,236,49,337,306,13,540,39,37,491.959,110.048,43163.7,20467.3,-27861.5
0,39,600,116,533,389,39,77,226,61,262,401,40,442,158,32748.7,5144.5,2759.42
0,205,600,110,324,561,24,441,361,53,88,555,32,451.429,179.714,46751.6,6717.24,-8852.69
0,181,600,231,98,423,28,519,340,59,72,437,72,463.5,182.286,38968.7,4332.37,7084.54
0,219,600,475,442,485,71,139,261,56,158,541,42,424.8,281.9,47424.8,21713.4,16707.3
0,437,600,101,370,419,32,132,416,53,503,262,68,416.6,97.4,47966,15722.5,-14999.2
0,521,600,54,462,486,27,259,353,19,68,380,36,490.286,130.143,27972.8,27335.1,-22858
0,34,600,521,174,105,38,222,531,31,502,223,71,430.9,448.7,50864.1,23539.8,26953.5
0,434,600,242,420,127,53,191,353,65,491,330,49,444.625,308.342,42174.8,11596.5,330.81
0,149,600,463,424,360,34,130,44,27,49,164,21,470.615,295.385,35866.8,22518.6,18400.4
0,377,600,92,94,247,60,355,484,36,20,371,18,425.455,251.273,54083.9,38840.2,-30069.4
0,449,600,507,492,348,22,386,296,35,355,311,41,507,517.111,37077,915.111,4425.25
0,597,600,523,202,268,43,350,422,61,35,431,20,485.25,513.25,40826.8,1518.5,-6695.5
0,220,600,41,537,497,42,380,125,54,240,457,40,395.5,86.25,56678.6,9444.21,-16324.6
0,445,600,238,128,489,65,173,315,30,167,258,63,490.167,334.833,29967.2,10338.9,-10272.4
0,560,600,142,80,313,73,65,405,29,140,178,46,494.1,166.9,32734.5,20335.9,-22563.8
0,384,600,439,311,152,73,445,93,49,414,67,49,499.444,412.444,35881.5,283.278,2263.28
0,364,600,548,266,413,56,176,461,16,310,451,27,473.077,446.615,37902.1,25147.1,16016.9
0,372,600,233,462,46,44,335,105,33,352,216,22,434.333,238.333,36359.5,4473.33,-3955.85
0,383,600,395,449,244,30,334,177,53,342,385,30,397.333,401.444,44296,4515.28,-2232.54
0,46,600,578,442,100,62,503,126,36,488,232,60,475.273,492.818,36287,33701.4,30475
0,501,600,212,441,347,61,186,317,72,214,376,59,441,305.2,33480.4,16183.5,-17740.3
0,289,600,169,494,182,66,209,530,53,98,158,19,422.5,246.75,80832.3,4608.25,-10321.2
0,388,600,496,243,296,10,222,272,42,485,27,17,418.8,501.2,66061.7,5061.2,11607.3
0,235,600,329,471,256,46,235,283,60,132,217,52,493,382.111,39015.3,9512.11,6620.38
0,477,600,584,500,187,20,215,483,41,542,455,30,403.867,365.533,32454.8,46637.1,4754.08
0,453,600,587,116,497,39,243,353,64,144,139,25,423.25,435,63553.1,24332.9,6374.71
0,341,600,268,107,107,66,432,498,37,352,372,57,434.854,372.154,38129.3,21576.3,-16172.8
0,318,600,176,125,47,21,137,389,59,279,570,27,507.444,205.556,36577.8,6126.03,-8915.78
0,522,600,462,43,505,20,194,285,71,432,93,71,450.636,422.909,43446.3,11459.3,-8513.44
0,59,600,101,517,318,53,407,239,12,335,181,58,392.333,70.6667,47724.8,2694.42,8820.03
0,82,600,292,341,194,21,473,110,41,42,378,28,477.4,318.2,37773.2,11018.6,8302.36
0,567,600,522,553,479,12,311,419,29,512,120,59,410.643,523.5,52462.4,2593.04,-5704.27
0,413,600,357,283,497,13,398,235,38,342,482,47,474.689,338.121,35975,2904.35,-3753.63
0,193,600,112,169,28,26,238,250,68,578,482,19,471.8,134.6,69596.2,1105.3,-8626.1
0,138,600,531,355,92,52,76,182,61,541,580,14,454.176,280.468,30854.9,50172.5,25232.9
0,414,600,119,476,36,30,197,220,68,205,447,50,418.926,201.152,45763,14185,-23367.1
0,200,600,432,95,350,35,471,244,19,89,506,40,453.5,384.583,40489.4,10394.1,17036.4
0,565,600,597,390,47,33,398,276,21,167,131,14,487.875,568.875,39713,1034.98,253.125
0,492,600,90,478,486,31,237,476,55,171,546,29,469.556,117.778,50400.8,20495.4,-26382.9
0,182,600,325,430,154,49,152,403,61,550,192,30,391.506,291.953,40719.4,7227.07,6094.27
0,72,600,78,534,340,24,228,164,61,341,69,52,365.727,178.636,56585.6,16108.1,-19221.8
0,586,600,219,497,340,32,87,486,65,398,448,59,315.917,340.333,51635.5,43004.8,-33648.7
0,183,600,576,278,472,40,515,492,40,65,547,41,302.5,459.833,67824.7,25998.2,37551.3
0,1,600,478,543,250,49,360,479,27,75,98,65,328.1,327.9,76861.4,46005.4,51306.8
0,430,600,498,437,64,42,267,474,66,59,419,21,345.209,416.346,57356.7,22607.1,23506.2
0,252,600,422,335,491,62,242,25,25,505,544,36,394.9,341.5,38688.1,5542.06,5496.17
0,306,600,327,96,89,45,458,126,31,305,262,25,518.545,308.182,30687.1,682.164,132.991
0,564,600,331,188,520,66,492,35,33,414,94,62,421.786,336.286,45712.5,11422.8,-4340.86
0,517,600,369,361,528,31,297,507,69,547,485,47,457.167,360.583,49486,6393.54,-14662.5
0,307,600,354,313,520,70,528,525,14,332,372,36,504.6,354.2,32691.4,10710.2,4823.31
0,41,600,597,176,272,62,327,293,56,484,453,21,427.364,493.727,38505.7,25245.2,26625.4
0,508,600,389,478,271,52,393,428,69,247,70,56,377.667,282,51883.5,23801.5,-9535.75
0,99,600,580,410,328,28,322,63,49,426,177,46,423,490.182,68738.6,25599.6,38457.6
0,597,600,220,535,128,28,263,363,17,323,186,42,443.75,301.583,54204.6,18877.5,-9395.66
0,318,600,49,155,158,24,208,319,66,237,245,37,495.167,154.083,27346.9,27783.2,-14462.6
0,585,600,373,243,282,40,503,478,54,455,181,32,473.225,338.504,28148.7,9567.9,-10991.2
0,48,600,322,335,393,23,212,365,64,172,253,23,430.2,284.2,65091.7,18897.7,28571.7
0,121,600,470,146,303,24,125,537,27,257,470,72,471.444,399,39949.3,14575.5,23857.6
0,335,600,351,230,284,72,399,415,20,100,408,19,474.667,375.111,33411,1869.36,1502.92
0,204,600,462,230,390,61,424,57,37,192,337,39,430.25,396.125,55541.4,11514.4,24775.5
0,146,600,170,276,162,69,419,457,34,131,75,31,394.667,271.444,50344.8,13486.5,-10145.3
0,399,600,77,381,126,56,500,272,35,498,180,62,446.478,137.902,29035.3,12485.4,-17311.6
0,24,600,554,228,372,73,180,329,58,377,462,74,445.2,321.8,65875.7,59773.7,50846.8
0,526,600,380,112,244,11,274,504,20,487,56,34,482.333,383.778,36751,14872.7,-3791.79
0,541,600,247,417,149,63,81,476,23,412,476,37,430.182,337.545,51548.8,22604.3,-31912.7
0,98,600,214,177,327,14,235,275,54,91,72,63,387.182,139.455,52999.4,8939.67,18382.1
0,63,600,548,332,323,24,201,377,42,274,459,59,474.111,400.667,40823.9,48758.3,38903.3
0,433,600,494,206,126,50,417,70,54,247,181,33,463.333,520.556,36106.5,2012.28,5293.17
0,575,600,248,106,450,22,354,253,44,395,363,61,253.833,487.583,52689.6,14386.6,-24108.6
0,234,600,224,466,36,24,18,465,18,256,541,46,402.6,167.6,66727.8,8210.8,2095.8
0,156,600,357,313,408,55,89,393,46,426,155,11,495.5,302,29947.9,9383.64,12553.8
0,36,600,56,351,93,38,476,130,26,142,101,22,406.154,250.692,53573.3,43342.7,-18755
0,244,600,524,475,193,44,540,232,26,438,311,54,436.923,452.308,39555.1,7664.23,6110.86
0,69,600,465,141,127,15,320,338,68,505,470,74,333.085,426.557,49968,27096.6,28121.7
0,43,600,10,274,210,63,166,494,28,105,235,50,358.667,68.9167,66664.1,2463.72,-7997.85
0,418,600,37,477,139,70,27,178,20,304,245,15,508.905,131.942,30044.1,17712.8,-18284.9
0,518,600,51,552,385,18,76,519,29,302,333,25,469.082,149.467,38803.8,27877.1,-25319.2
0,196,600,364,535,541,39,257,497,57,376,110,73,457.143,363.286,43864.1,7465.24,12466.8
0,242,600,335,296,435,35,383,155,61,95,189,69,461.692,318,44514.9,2561.5,3387.33
0,506,600,419,487,330,37,432,329,30,176,197,54,404.5,417.833,51137.9,13273,-1258.3
0,441,600,156,248,165,41,217,398,11,189,541,28,456,167,41918.4,9688.67,-13591.8
0,201,600,298,443,525,22,437,57,50,301,438,34,370.091,195.273,62209.1,11761.2,21823.5
0,336,600,413,491,144,50,487,206,45,479,340,19,453.5,372.917,35920.3,2919.72,1987.32
0,275,600,113,392,554,22,328,35,35,398,423,14,498.429,154.143,48426.3,3062.81,-11849.6
0,297,600,341,254,519,57,415,277,33,273,532,32,503.083,400.25,27193.4,7455.66,2411.16
0,202,600,109,501,209,35,55,519,53,261,304,27,473.333,120.667,54522.7,1626.67,-9116.47
0,397,600,115,97,257,14,154,180,67,451,485,50,483.1,118.9,37180.1,12305.7,-18705.7
0,238,600,82,58,395,15,234,309,27,370,238,65,407.727,97.0909,46489.4,4750.69,-8056.07
0,557,600,353,370,92,40,431,525,15,132,362,70,503.556,383.889,36371.8,7015.61,-11810.4
0,300,600,575,105,378,74,527,233,62,315,466,31,408.875,436.125,49830.4,25458.4,30654.2
0,302,600,480,502,230,70,443,207,37,305,379,62,450.1,448,46537.2,2863.56,7170.11
0,546,600,69,313,385,40,557,572,27,453,372,19,472.545,104,39976.7,22198,-21390.2
0,417,600,386,503,421,16,216,147,19,38,379,28,371,491.286,51192,4854.53,-6647.77
0,599,600,89,348,88,66,157,174,42,253,274,17,413.333,305.333,52638.3,57005.9,-48091.1
0,77,600,44,433,92,70,228,39,27,275,488,60,396.583,233.417,46028.1,35817.7,-23547.5
0,204,600,32,574,253,15,122,95,49,565,137,34,376.786,131.143,52840.5,20260.9,-27224.7
0,374,600,312,382,182,64,148,497,34,170,255,19,420.667,350.778,49788,3530.69,-8781.08
0,561,600,432,292,385,53,337,326,73,335,186,55,342,487.4,53302.9,4762.71,-13434.7
0,417,600,83,453,488,40,480,310,63,454,257,25,331.75,133.25,46784.5,15669.6,-18507.5
0,427,600,455,118,60,54,452,303,29,450,206,37,438.5,461.2,49190.3,5764.62,4362
0,287,600,286,312,482,37,268,215,59,113,158,29,459.983,303.419,33829.3,11692.3,9849.8
0,327,600,344,502,191,65,244,545,21,48,259,21,355.5,380.5,54380.7,6188.42,-11477.5
0,347,600,380,323,185,53,250,149,57,256,419,44,434.286,348,52126.9,12789,-9300.67
0,44,600,318,216,265,69,114,266,39,306,432,22,395.648,211.543,51607.6,11523.1,21229.4
0,195,600,369,99,580,12,482,247,14,160,486,70,510.091,321.273,29720.5,4230.42,8560.47
0,588,600,184,57,341,12,291,503,65,328,497,36,464.333,270.333,54450.3,27750.3,-32813.3
0,344,600,534,155,79,20,470,35,13,317,545,53,485.917,447.417,31745.5,30971,15682.9
0,433,600,102,506,337,46,382,146,46,186,220,48,430.556,181.111,44633.3,11764.4,-14307.8
0,379,600,216,210,526,50,539,282,57,402,115,23,427.889,221.111,33511.4,10782.6,-13392.7
0,215,600,406,192,536,56,378,448,69,516,302,37,506.375,389.75,42137.1,5614.21,14322.8
0,144,600,518,424,104,13,485,393,16,524,114,21,493.667,434.556,36535.8,19410.5,19090.2
0,552,600,545,185,188,21,54,193,33,516,96,66,445.185,504.163,42708.7,13773.3,10061
0,547,600,528,566,435,20,117,519,23,389,130,27,431,506.364,50368,2914.05,1017.4
0,413,600,553,411,334,72,341,469,51,431,349,32,468.692,526.692,37483.7,3026.56,7785.23
0,311,600,96,282,367,29,81,60,41,180,267,29,439.727,295.364,49684.6,28696.3,-19302.4
0,506,600,125,224,47,13,381,167,31,104,508,57,391.556,236.556,48361.5,16824.5,-21181.1
0,32,600,393,533,441,62,75,454,56,114,146,33,405,253.667,59951.3,25068.3,38410.6
0,147,600,285,107,110,51,83,308,19,87,378,51,369.923,299.308,65205.6,17377.9,-19241.5
0,244,600,323,412,306,23,155,540,37,551,61,13,483.083,256.333,34001.9,3292.24,3976.97
0,401,600,554,214,488,63,392,91,16,539,534,15,533.5,505.5,28561.5,4422.64,5992.91
