"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Obstacle 4 Loc X","Obstacle 4 Loc Y","Obstacle 4 Radius","Prev Sample 1 X","Prev Sample 1 Y","Prev Sample 2 X","Prev Sample 2 Y","Prev Sample 3 X","Prev Sample 3 Y","Prev Sample 4 X","Prev Sample 4 Y","Prev Sample 5 X","Prev Sample 5 Y","Next Sample 1 X","Next Sample 1 Y","Next Sample 2 X","Next Sample 2 Y","Next Sample 3 X","Next Sample 3 Y","Next Sample 4 X","Next Sample 4 Y","Next Sample 5 X","Next Sample 5 Y"
0,454,600,82,448,271,30,195,391,69,165,262,0,295,597,0,169,460,261,470,343,421,427,409,490,337,527,263,461,191,463,127,521,111,600,82
0,232,600,26,349,505,27,514,451,58,144,389,0,216,481,0,0,232,45,277,129,323,174,347,268,362,341,343,404,360,468,357,492,272,544,252
0,232,600,26,349,505,27,514,451,58,144,389,0,216,481,0,45,277,129,323,174,347,268,362,341,343,404,360,468,357,492,272,544,252,565,196
0,232,600,26,349,505,27,514,451,58,144,389,0,216,481,0,129,323,174,347,268,362,341,343,404,360,468,357,492,272,544,252,565,196,565,103
0,232,600,26,349,505,27,514,451,58,144,389,0,216,481,0,174,347,268,362,341,343,404,360,468,357,492,272,544,252,565,196,565,103,600,26
0,133,600,26,457,189,0,569,336,0,107,472,0,30,18,0,0,133,54,114,108,87,200,110,275,80,346,134,383,181,459,204,544,153,587,72
0,133,600,26,457,189,0,569,336,0,107,472,0,30,18,0,54,114,108,87,200,110,275,80,346,134,383,181,459,204,544,153,587,72,600,26
0,232,600,266,299,572,0,566,487,0,102,540,0,483,58,0,0,232,16,241,105,244,170,180,256,189,331,218,409,177,479,213,525,255,600,266
0,56,600,313,256,320,56,95,527,18,576,543,0,583,549,0,0,56,10,62,100,77,188,114,269,148,325,182,353,254,416,306,477,317,574,300
0,56,600,313,256,320,56,95,527,18,576,543,0,583,549,0,10,62,100,77,188,114,269,148,325,182,353,254,416,306,477,317,574,300,600,313
0,404,600,461,197,364,54,454,467,0,559,150,0,338,518,0,0,404,0,404,60,426,140,462,354,406,442,428,442,428,537,418,537,418,600,461,
0,588,600,527,430,317,71,189,222,63,66,489,15,308,546,0,87,554,169,514,169,514,169,514,169,514,347,482,347,482,518,406,518,406,594,470,
0,145,600,112,281,311,26,150,281,19,217,529,41,255,279,60,0,145,0,145,175,149,175,149,329,128,329,128,411,95,486,120,555,142,600,112,
0,400,600,130,184,442,17,389,210,42,216,223,64,402,57,57,0,400,83,409,173,411,267,392,330,430,400,376,492,365,546,283,542,190,600,130
0,11,600,452,241,120,50,248,411,30,257,165,0,87,499,0,0,11,6,23,42,113,115,181,190,215,270,273,326,354,387,423,461,470,544,491
0,11,600,452,241,120,50,248,411,30,257,165,0,87,499,0,6,23,42,113,115,181,190,215,270,273,326,354,387,423,461,470,544,491,600,452
0,540,600,364,390,509,0,63,592,0,41,193,0,325,516,0,0,540,205,494,377,483,377,483,453,423,453,423,548,405,600,364,600,364,600,364,
0,329,600,421,546,53,49,318,297,68,286,508,60,71,373,49,0,329,7,331,102,310,185,314,228,372,280,429,360,391,441,354,495,293,548,337
0,329,600,421,546,53,49,318,297,68,286,508,60,71,373,49,7,331,102,310,185,314,228,372,280,429,360,391,441,354,495,293,548,337,600,421
0,442,600,181,513,352,18,41,507,0,254,481,0,538,291,0,0,442,138,390,204,321,295,343,295,343,376,327,449,275,449,275,449,275,600,181,
0,227,600,475,160,370,57,356,414,31,168,217,20,137,484,46,0,227,29,253,110,278,180,254,242,287,321,317,400,361,490,366,553,434,600,475
0,431,600,496,135,186,0,306,414,0,116,426,0,152,89,0,0,431,0,431,0,431,91,401,162,375,243,406,243,406,243,406,517,503,600,496,
0,399,600,316,193,346,50,261,153,67,271,338,0,401,312,0,0,399,0,399,87,424,87,424,87,424,183,413,183,413,260,382,431,384,482,367,
0,48,600,277,61,424,52,179,245,57,179,401,21,394,564,18,0,48,84,81,298,206,355,282,355,282,355,282,355,282,439,320,600,277,600,277,
0,429,600,438,229,528,61,373,449,58,471,443,0,542,130,0,0,429,50,393,148,394,148,394,242,402,242,402,242,402,392,351,600,438,600,438,
0,518,600,308,188,315,41,167,9,0,256,419,0,458,60,0,0,518,27,554,114,586,210,590,282,561,366,557,443,523,527,469,580,388,600,308
0,107,600,111,411,180,37,524,265,53,299,304,63,537,275,0,0,107,33,96,97,149,182,178,275,169,357,153,439,113,496,132,550,74,600,111
0,80,600,400,480,133,0,450,355,0,558,121,0,592,398,0,0,80,57,103,154,117,228,183,314,195,325,240,376,326,445,373,533,399,600,400
0,108,600,0,140,343,64,332,437,0,292,306,0,533,202,0,0,108,0,108,48,108,48,108,48,108,113,163,448,77,448,77,448,77,600,0,
0,141,600,543,75,204,69,134,530,61,253,272,54,93,93,34,0,141,63,127,151,140,223,162,304,220,373,284,418,370,437,458,491,499,545,518
0,141,600,543,75,204,69,134,530,61,253,272,54,93,93,34,63,127,151,140,223,162,304,220,373,284,418,370,437,458,491,499,545,518,600,543
0,156,600,551,88,358,57,81,313,67,543,502,33,571,71,0,0,156,39,179,104,226,189,237,206,314,281,369,349,411,419,433,510,427,594,478
0,156,600,551,88,358,57,81,313,67,543,502,33,571,71,0,39,179,104,226,189,237,206,314,281,369,349,411,419,433,510,427,594,478,600,551
0,370,600,295,566,141,0,258,458,0,287,367,0,74,25,0,0,370,67,370,96,288,154,239,194,172,244,136,330,175,391,249,476,281,568,258
0,370,600,295,566,141,0,258,458,0,287,367,0,74,25,0,67,370,96,288,154,239,194,172,244,136,330,175,391,249,476,281,568,258,600,295
0,333,600,558,417,441,0,183,180,0,553,275,0,242,373,0,0,333,73,337,129,315,223,313,319,329,404,369,470,390,540,387,594,459,600,558
0,392,600,584,435,83,22,234,108,32,239,188,0,598,268,0,0,392,89,371,170,349,259,365,317,391,399,404,488,426,520,516,577,574,600,584
0,70,600,248,260,173,22,362,259,0,482,62,0,567,66,0,0,70,165,92,232,146,309,128,403,124,403,124,477,142,477,142,600,248,600,248,
0,149,600,176,554,527,0,358,533,0,120,563,0,145,521,0,0,149,4,165,96,191,187,153,279,143,354,141,411,98,452,38,523,96,525,183
0,149,600,176,554,527,0,358,533,0,120,563,0,145,521,0,4,165,96,191,187,153,279,143,354,141,411,98,452,38,523,96,525,183,600,176
0,393,600,205,153,518,44,509,542,0,396,66,0,131,298,0,0,393,152,313,152,313,247,294,340,260,439,251,439,251,530,237,600,205,600,205,
0,467,600,101,164,451,13,32,545,0,227,118,0,399,581,0,0,467,49,473,120,405,200,348,263,301,354,317,452,321,521,251,574,184,600,101
0,270,600,381,344,272,39,492,175,36,209,148,64,200,123,67,0,270,0,270,150,312,216,358,262,443,349,441,514,422,514,422,514,422,600,381,
0,222,600,55,132,490,0,32,568,0,527,60,0,551,461,0,0,222,43,195,111,169,179,191,256,170,330,164,360,187,452,156,516,162,590,123
0,222,600,55,132,490,0,32,568,0,527,60,0,551,461,0,43,195,111,169,179,191,256,170,330,164,360,187,452,156,516,162,590,123,600,55
0,10,600,230,73,36,0,44,77,0,553,572,0,67,517,0,0,10,35,47,71,127,153,123,245,143,343,143,441,128,507,152,588,193,600,230
0,546,600,138,249,112,23,413,266,0,39,83,0,246,307,0,0,546,41,475,95,393,147,331,240,300,287,245,331,159,408,119,500,112,578,137
0,546,600,138,249,112,23,413,266,0,39,83,0,246,307,0,41,475,95,393,147,331,240,300,287,245,331,159,408,119,500,112,578,137,600,138
0,423,600,424,133,223,70,227,427,41,190,39,0,398,377,0,85,431,177,465,177,465,177,465,378,494,378,494,471,473,566,449,566,449,600,424,
0,393,600,536,571,227,0,374,280,0,318,383,0,157,306,0,0,393,84,394,171,348,216,297,306,301,396,326,446,406,467,503,524,544,600,536
0,245,600,295,104,483,12,461,521,0,462,42,0,471,401,0,0,245,0,245,82,223,82,223,172,212,327,228,419,253,474,288,518,347,600,295,
0,41,600,208,228,278,0,448,296,0,20,365,0,248,424,0,0,41,43,73,129,113,254,149,254,149,344,181,427,188,427,188,523,204,600,208,
0,490,600,361,210,274,72,458,145,64,75,177,66,232,180,0,0,490,68,528,146,558,202,511,285,545,362,495,413,432,466,430,558,419,600,361
0,521,600,403,377,255,38,252,161,0,128,88,0,149,554,0,0,521,22,471,90,426,132,357,215,306,291,263,370,316,453,328,544,341,600,403
0,72,600,267,162,73,0,566,299,0,322,474,0,155,465,0,0,72,62,62,144,95,197,175,256,225,303,301,380,354,454,388,549,397,561,305
0,72,600,267,162,73,0,566,299,0,322,474,0,155,465,0,62,62,144,95,197,175,256,225,303,301,380,354,454,388,549,397,561,305,600,267
0,175,600,176,501,177,0,398,455,0,51,51,0,168,123,0,0,175,0,175,31,195,31,195,121,236,121,236,199,177,199,177,199,177,381,160,
0,377,600,488,38,495,0,274,90,0,465,218,0,161,195,0,0,377,14,422,78,444,173,451,262,443,295,433,379,464,428,453,507,446,589,419
0,377,600,488,38,495,0,274,90,0,465,218,0,161,195,0,14,422,78,444,173,451,262,443,295,433,379,464,428,453,507,446,589,419,600,488
0,314,600,157,445,96,69,312,508,44,430,543,39,378,56,13,0,314,49,281,115,232,164,174,250,131,330,154,403,166,486,197,525,136,600,157
0,482,600,377,459,416,11,348,404,0,135,189,0,436,168,0,0,482,26,458,111,426,183,396,256,362,325,340,405,301,486,348,552,314,600,377
0,299,600,589,514,548,0,544,280,0,456,343,0,278,140,0,0,299,61,330,135,368,200,430,237,476,274,538,360,496,437,524,530,527,600,589
0,406,600,148,94,84,28,246,213,55,210,172,0,69,523,0,0,406,51,398,136,381,226,363,296,361,384,319,414,236,392,180,460,113,549,122
0,406,600,148,94,84,28,246,213,55,210,172,0,69,523,0,51,398,136,381,226,363,296,361,384,319,414,236,392,180,460,113,549,122,600,148
0,463,600,364,59,19,0,368,560,0,63,98,0,561,66,0,0,463,25,479,112,439,200,484,270,447,332,497,417,484,497,501,558,431,600,364
0,267,600,460,423,121,0,530,358,0,387,326,0,66,497,0,45,279,45,279,139,274,299,343,299,343,388,344,452,348,516,423,516,423,516,423,
0,192,600,342,487,52,0,63,26,0,390,254,0,223,488,0,0,192,111,218,111,218,287,221,287,221,435,281,435,281,519,292,600,342,600,342,
0,121,600,594,289,368,67,69,494,15,303,242,12,177,69,0,0,121,43,134,122,179,218,184,302,223,371,273,404,362,455,448,536,497,572,558
0,121,600,594,289,368,67,69,494,15,303,242,12,177,69,0,43,134,122,179,218,184,302,223,371,273,404,362,455,448,536,497,572,558,600,594
0,258,600,122,550,179,35,145,240,48,440,374,60,434,157,0,0,258,45,185,135,177,216,121,278,86,334,61,397,17,469,60,506,92,600,122
0,328,600,38,469,87,48,533,300,39,156,276,0,336,129,0,0,328,52,310,96,239,191,218,258,195,318,156,411,173,509,165,546,78,600,38
0,136,600,579,329,128,29,82,562,34,579,372,0,254,400,0,0,136,55,140,100,85,177,140,237,215,316,268,415,268,499,303,546,369,537,431
0,136,600,579,329,128,29,82,562,34,579,372,0,254,400,0,55,140,100,85,177,140,237,215,316,268,415,268,499,303,546,369,537,431,497,507
0,136,600,579,329,128,29,82,562,34,579,372,0,254,400,0,100,85,177,140,237,215,316,268,415,268,499,303,546,369,537,431,497,507,521,537
0,136,600,579,329,128,29,82,562,34,579,372,0,254,400,0,177,140,237,215,316,268,415,268,499,303,546,369,537,431,497,507,521,537,600,579
0,62,600,114,480,57,0,457,64,0,106,150,0,340,417,0,0,62,62,82,140,125,211,175,287,120,337,79,426,108,505,164,585,163,600,114
0,402,600,552,192,371,15,270,371,21,293,389,12,189,124,67,0,402,0,402,74,425,149,408,207,406,377,428,377,428,443,499,443,499,508,517,
0,177,600,527,82,88,39,373,59,43,535,196,0,507,407,0,0,177,75,189,110,189,183,247,263,282,351,314,417,307,477,373,537,433,538,531
0,177,600,527,82,88,39,373,59,43,535,196,0,507,407,0,75,189,110,189,183,247,263,282,351,314,417,307,477,373,537,433,538,531,600,527
0,554,600,82,414,245,26,597,100,0,535,331,0,240,205,0,0,554,52,537,134,506,216,454,300,410,396,398,418,306,482,244,432,159,517,132
0,554,600,82,414,245,26,597,100,0,535,331,0,240,205,0,52,537,134,506,216,454,300,410,396,398,418,306,482,244,432,159,517,132,600,82
0,410,600,371,411,416,24,371,506,18,276,201,31,536,172,38,0,410,0,410,93,429,93,429,181,415,181,415,181,415,271,381,271,381,353,331,
0,119,600,487,266,512,0,368,437,0,552,111,0,506,47,0,0,119,49,107,126,83,220,111,259,100,357,117,390,178,428,243,485,285,514,367
0,119,600,487,266,512,0,368,437,0,552,111,0,506,47,0,49,107,126,83,220,111,259,100,357,117,390,178,428,243,485,285,514,367,486,440
0,119,600,487,266,512,0,368,437,0,552,111,0,506,47,0,126,83,220,111,259,100,357,117,390,178,428,243,485,285,514,367,486,440,556,489
0,119,600,487,266,512,0,368,437,0,552,111,0,506,47,0,220,111,259,100,357,117,390,178,428,243,485,285,514,367,486,440,556,489,600,487
0,326,600,228,29,99,27,321,474,34,333,267,34,569,194,22,133,350,226,348,307,330,391,321,391,321,477,339,555,317,555,317,555,317,600,228,
0,366,600,391,248,262,52,37,178,22,284,115,0,76,340,0,0,366,48,318,103,260,148,201,233,154,310,134,394,170,448,207,523,220,554,297
0,366,600,391,248,262,52,37,178,22,284,115,0,76,340,0,48,318,103,260,148,201,233,154,310,134,394,170,448,207,523,220,554,297,571,353
0,366,600,391,248,262,52,37,178,22,284,115,0,76,340,0,103,260,148,201,233,154,310,134,394,170,448,207,523,220,554,297,571,353,600,391
0,236,600,112,281,532,23,283,457,54,359,334,70,396,372,0,0,236,190,237,351,232,422,171,422,171,437,73,437,73,437,73,600,112,600,112,
0,441,600,477,322,142,0,322,584,0,102,246,0,285,363,0,0,441,39,435,132,463,286,386,362,450,442,486,442,486,506,491,600,477,600,477,
0,230,600,190,122,107,10,37,329,0,305,392,0,218,483,0,0,230,78,229,78,229,78,229,120,300,359,148,541,127,541,127,541,127,600,190,
0,212,600,515,392,516,17,74,238,54,524,301,0,392,32,0,0,212,32,192,120,154,214,169,284,232,365,236,444,283,514,332,571,411,589,422
0,212,600,515,392,516,17,74,238,54,524,301,0,392,32,0,32,192,120,154,214,169,284,232,365,236,444,283,514,332,571,411,589,422,600,515
0,542,600,38,259,269,0,28,130,0,197,200,0,320,160,0,0,542,48,501,96,446,168,416,262,407,334,341,414,298,463,230,527,237,537,161
0,542,600,38,259,269,0,28,130,0,197,200,0,320,160,0,48,501,96,446,168,416,262,407,334,341,414,298,463,230,527,237,537,161,574,88
0,542,600,38,259,269,0,28,130,0,197,200,0,320,160,0,96,446,168,416,262,407,334,341,414,298,463,230,527,237,537,161,574,88,600,38
0,534,600,302,517,112,18,80,497,64,556,405,0,341,235,0,0,534,20,451,74,400,95,347,119,262,208,276,292,283,308,316,400,338,423,315
0,534,600,302,517,112,18,80,497,64,556,405,0,341,235,0,20,451,74,400,95,347,119,262,208,276,292,283,308,316,400,338,423,315,512,276
0,534,600,302,517,112,18,80,497,64,556,405,0,341,235,0,74,400,95,347,119,262,208,276,292,283,308,316,400,338,423,315,512,276,594,299
0,289,600,135,74,465,36,42,443,14,520,245,37,479,195,0,0,289,0,289,76,163,76,163,76,163,76,163,160,155,337,104,434,81,600,135,
0,441,600,256,98,125,15,324,506,37,293,215,72,133,109,57,0,441,72,429,153,400,249,391,320,391,361,376,409,316,462,262,540,232,600,256
0,554,600,312,134,95,37,419,465,29,69,107,39,509,266,60,0,554,44,511,128,470,149,400,233,383,303,347,373,358,420,426,494,380,537,342
0,554,600,312,134,95,37,419,465,29,69,107,39,509,266,60,44,511,128,470,149,400,233,383,303,347,373,358,420,426,494,380,537,342,600,312
0,50,600,508,164,450,50,443,578,0,503,208,0,468,254,0,0,50,28,48,95,114,151,164,223,191,280,231,339,292,324,370,389,436,429,510
0,50,600,508,164,450,50,443,578,0,503,208,0,468,254,0,28,48,95,114,151,164,223,191,280,231,339,292,324,370,389,436,429,510,496,512
0,50,600,508,164,450,50,443,578,0,503,208,0,468,254,0,95,114,151,164,223,191,280,231,339,292,324,370,389,436,429,510,496,512,544,490
0,50,600,508,164,450,50,443,578,0,503,208,0,468,254,0,151,164,223,191,280,231,339,292,324,370,389,436,429,510,496,512,544,490,600,508
0,227,600,414,454,333,55,187,42,30,387,10,0,126,439,0,0,227,35,262,82,312,171,267,227,338,300,379,360,410,421,422,506,442,600,414
0,362,600,204,356,556,27,223,53,27,347,203,69,47,5,0,0,362,67,421,127,469,194,436,259,391,320,363,415,336,469,256,503,224,600,204
0,515,600,24,407,126,20,105,455,0,378,249,0,238,362,0,0,515,30,481,117,461,129,366,170,293,262,282,317,231,356,147,380,104,457,75
0,515,600,24,407,126,20,105,455,0,378,249,0,238,362,0,30,481,117,461,129,366,170,293,262,282,317,231,356,147,380,104,457,75,519,33
0,515,600,24,407,126,20,105,455,0,378,249,0,238,362,0,117,461,129,366,170,293,262,282,317,231,356,147,380,104,457,75,519,33,600,24
0,74,600,418,541,54,37,460,498,52,583,180,0,441,58,0,0,74,76,107,156,127,230,161,264,217,274,298,318,387,393,423,472,447,529,458
0,74,600,418,541,54,37,460,498,52,583,180,0,441,58,0,76,107,156,127,230,161,264,217,274,298,318,387,393,423,472,447,529,458,600,418
0,510,600,192,225,428,0,231,301,0,7,133,0,440,149,0,0,510,29,505,115,470,202,516,281,492,368,452,441,393,439,300,527,259,600,192
0,554,600,76,253,445,0,465,54,0,428,247,0,423,167,0,0,554,93,524,184,511,250,496,314,436,363,362,436,299,499,266,545,206,549,120
0,554,600,76,253,445,0,465,54,0,428,247,0,423,167,0,93,524,184,511,250,496,314,436,363,362,436,299,499,266,545,206,549,120,600,76
0,295,600,481,30,19,0,504,581,0,5,433,0,422,15,0,73,284,171,288,171,288,254,324,254,324,405,401,432,454,432,454,600,481,600,481,
0,389,600,414,469,361,23,86,444,41,133,183,20,72,226,21,0,389,92,379,150,420,210,380,278,421,347,394,423,333,507,333,556,328,600,414
0,123,600,292,308,432,59,485,258,29,268,517,44,128,534,13,0,123,0,123,163,91,163,91,245,108,313,98,400,144,488,159,488,159,600,292,
0,141,600,315,89,346,20,354,141,24,528,454,14,493,400,0,0,141,50,185,139,212,217,273,300,255,379,274,460,255,493,338,564,302,600,315
0,377,600,126,318,374,38,410,380,54,306,117,0,31,205,0,0,377,74,363,132,282,190,202,279,195,340,181,418,173,483,173,578,200,600,126
0,582,600,461,253,472,20,445,171,33,345,355,63,597,266,0,0,582,165,598,360,583,425,527,425,527,425,527,511,494,511,494,511,494,600,461,
0,261,600,361,555,241,0,435,80,0,57,172,0,557,398,0,0,261,57,250,127,321,194,358,267,387,331,397,422,430,517,440,591,375,600,361
0,559,600,253,459,314,71,86,236,47,498,355,0,278,528,0,0,559,41,553,122,522,205,482,302,463,394,449,487,413,572,370,589,339,600,253
0,511,600,162,311,102,34,107,78,47,122,366,52,187,511,33,0,511,38,483,119,478,193,417,270,391,345,344,420,281,477,206,574,194,600,162
0,73,600,91,264,172,45,409,570,25,316,468,0,162,13,0,0,73,60,59,157,50,224,48,310,55,353,106,450,107,510,149,588,106,600,91
0,146,600,597,48,583,0,558,543,0,417,4,0,427,498,0,0,146,92,176,157,245,240,287,317,313,384,323,437,402,466,490,509,539,585,540
0,146,600,597,48,583,0,558,543,0,417,4,0,427,498,0,92,176,157,245,240,287,317,313,384,323,437,402,466,490,509,539,585,540,600,597
0,322,600,587,86,516,0,386,144,0,195,350,0,173,130,0,0,322,64,382,96,476,182,525,268,540,342,503,415,508,478,501,516,533,600,587
0,380,600,61,505,384,38,510,419,0,497,176,0,475,535,0,0,380,0,380,0,380,60,334,133,266,166,195,166,195,358,156,537,102,537,102,
0,236,600,418,364,373,71,486,330,56,269,465,55,428,375,0,0,236,0,236,90,218,263,279,361,274,361,274,445,278,539,268,539,268,576,325,
0,564,600,553,127,502,52,325,283,37,51,81,44,14,431,0,0,564,49,584,123,568,211,523,288,500,365,547,438,508,504,498,544,577,600,553
0,506,600,161,431,345,52,478,377,20,343,135,52,420,352,23,0,506,30,459,76,387,155,330,222,294,291,253,379,235,455,207,528,150,600,161
0,500,600,502,152,201,28,475,301,47,439,173,49,533,188,0,0,500,54,485,125,528,206,477,258,549,307,594,382,551,465,573,521,533,600,502
0,506,600,359,489,65,52,368,374,55,449,397,12,329,226,0,60,517,60,517,130,512,220,482,301,464,460,448,460,448,460,448,553,422,600,359,
0,470,600,85,120,493,65,1,288,0,222,409,0,458,479,0,0,470,51,415,84,332,176,350,234,273,290,216,347,153,412,99,481,70,548,60
0,470,600,85,120,493,65,1,288,0,222,409,0,458,479,0,51,415,84,332,176,350,234,273,290,216,347,153,412,99,481,70,548,60,600,85
0,385,600,10,296,36,34,570,195,26,464,294,46,186,313,49,0,385,54,359,100,278,161,268,236,220,332,243,379,168,435,161,520,142,587,73
0,385,600,10,296,36,34,570,195,26,464,294,46,186,313,49,54,359,100,278,161,268,236,220,332,243,379,168,435,161,520,142,587,73,600,10
0,589,600,524,464,483,66,348,169,20,255,293,0,539,291,0,0,589,85,569,152,553,219,560,293,517,329,561,420,557,492,553,558,486,600,524
0,128,600,550,460,270,61,232,590,0,511,335,0,138,295,0,0,128,51,124,133,162,215,214,282,256,360,312,410,327,487,385,545,438,562,516
0,128,600,550,460,270,61,232,590,0,511,335,0,138,295,0,51,124,133,162,215,214,282,256,360,312,410,327,487,385,545,438,562,516,600,550
0,581,600,150,452,53,0,393,454,0,331,67,0,366,598,0,0,581,59,583,73,508,143,441,181,376,228,300,319,265,406,243,389,193,466,130
0,581,600,150,452,53,0,393,454,0,331,67,0,366,598,0,59,583,73,508,143,441,181,376,228,300,319,265,406,243,389,193,466,130,487,108
0,581,600,150,452,53,0,393,454,0,331,67,0,366,598,0,73,508,143,441,181,376,228,300,319,265,406,243,389,193,466,130,487,108,570,111
0,581,600,150,452,53,0,393,454,0,331,67,0,366,598,0,143,441,181,376,228,300,319,265,406,243,389,193,466,130,487,108,570,111,600,150
0,495,600,528,109,318,26,314,391,10,267,320,45,549,200,35,0,495,66,450,131,420,205,439,270,435,366,462,405,468,475,438,555,487,600,528
0,240,600,549,195,402,56,338,423,56,145,369,28,464,330,28,0,240,30,241,117,281,213,303,299,353,383,365,458,414,503,501,567,494,600,549
0,473,600,264,414,267,48,512,321,0,71,203,0,254,38,0,0,473,38,484,106,517,193,496,260,560,342,542,380,457,470,433,554,448,575,375
0,473,600,264,414,267,48,512,321,0,71,203,0,254,38,0,38,484,106,517,193,496,260,560,342,542,380,457,470,433,554,448,575,375,557,282
0,473,600,264,414,267,48,512,321,0,71,203,0,254,38,0,106,517,193,496,260,560,342,542,380,457,470,433,554,448,575,375,557,282,600,264
0,312,600,63,519,254,32,406,244,38,476,93,48,80,232,0,0,312,63,289,145,233,225,197,315,171,394,193,474,230,528,210,566,120,600,63
0,148,600,221,452,449,0,335,45,0,208,56,0,281,267,0,0,148,14,199,88,256,186,255,269,265,357,291,441,329,512,351,587,306,600,221
0,245,600,162,456,114,34,574,417,0,233,155,0,311,463,0,0,245,96,267,178,319,248,300,294,353,371,326,406,278,492,293,578,244,600,162
0,294,600,165,197,532,27,210,142,35,550,485,48,276,347,0,149,302,240,336,240,336,240,336,335,316,431,293,516,267,516,267,546,206,600,165,
0,594,600,383,466,53,52,404,299,0,483,220,0,283,382,0,0,594,78,535,168,522,227,471,289,524,344,474,378,408,469,376,528,404,600,383
0,196,600,309,396,289,41,93,157,67,202,281,69,594,20,0,0,196,21,119,69,45,144,60,233,76,302,142,387,186,437,195,510,227,594,225
0,196,600,309,396,289,41,93,157,67,202,281,69,594,20,0,21,119,69,45,144,60,233,76,302,142,387,186,437,195,510,227,594,225,600,309
0,100,600,295,527,401,26,57,165,0,86,352,0,179,196,0,0,100,256,182,256,182,256,182,457,283,531,296,600,295,600,295,600,295,600,295,
0,464,600,479,298,153,0,299,154,0,519,412,0,6,226,0,0,464,76,427,76,427,158,394,241,433,241,433,314,412,398,438,468,382,516,462,
0,378,600,202,132,219,18,322,186,65,76,242,46,545,41,30,0,378,0,378,31,386,195,367,195,367,374,313,374,313,513,197,513,197,600,202,
0,508,600,169,123,572,0,582,426,0,163,409,0,270,507,0,0,508,81,466,175,434,266,394,325,314,395,262,419,202,478,160,548,111,600,169
0,129,600,198,136,512,0,25,104,0,582,325,0,441,155,0,0,129,0,129,138,84,138,84,138,84,224,118,279,111,367,107,552,155,600,198,
0,512,600,425,412,283,0,161,136,0,229,166,0,348,157,0,0,512,84,473,164,428,164,428,164,428,307,421,394,385,460,365,533,405,600,425,
0,89,600,123,390,478,26,284,152,71,590,12,0,289,7,0,0,89,46,118,213,73,213,73,283,29,469,27,469,27,469,27,521,98,600,123,
0,475,600,144,218,291,22,155,511,56,23,579,14,320,271,11,0,475,60,459,146,423,222,366,318,364,371,357,447,308,477,234,558,224,600,144
0,451,600,321,62,363,54,498,536,0,171,344,0,184,49,0,0,451,77.3525,414.772,77.3525,414.772,150,398,155,326,209,285,290,298,384,280,432,279,506,303
0,451,600,321,62,363,54,498,536,0,171,344,0,184,49,0,77.3525,414.772,77.3525,414.772,150,398,155,326,209,285,290,298,384,280,432,279,506,303,600,321
0,593,600,6,280,566,22,202,479,0,56,512,0,399,394,0,0,593,1,559,51,500,102,423,161,352,239,290,327,298,401,255,464,182,541,150
0,593,600,6,280,566,22,202,479,0,56,512,0,399,394,0,1,559,51,500,102,423,161,352,239,290,327,298,401,255,464,182,541,150,545,53
0,593,600,6,280,566,22,202,479,0,56,512,0,399,394,0,51,500,102,423,161,352,239,290,327,298,401,255,464,182,541,150,545,53,600,6
0,591,600,44,43,46,12,358,138,61,437,466,59,127,3,0,0,591,52,549,135,512,192,459,253,411,340,364,423,333,502,306,521,212,507,137
0,591,600,44,43,46,12,358,138,61,437,466,59,127,3,0,52,549,135,512,192,459,253,411,340,364,423,333,502,306,521,212,507,137,561,79
0,591,600,44,43,46,12,358,138,61,437,466,59,127,3,0,135,512,192,459,253,411,340,364,423,333,502,306,521,212,507,137,561,79,600,44
0,574,600,525,408,358,0,375,576,0,264,550,0,136,480,0,0,574,0,574,65,587,307,525,307,525,394,499,474,440,559,492,600,525,600,525,
0,386,600,30,542,395,49,18,317,0,177,350,0,122,313,0,0,386,87,365,153,336,248,337,316,283,372,224,449,197,532,147,580,96,600,30
0,421,600,251,537,304,51,416,500,49,247,172,0,218,308,0,0,421,42,431,102,353,191,325,256,285,351,260,389,184,445,207,519,209,600,251
0,113,600,29,493,497,47,363,341,50,239,108,37,245,416,0,0,113,170,195,170,195,170,195,239,178,239,178,338,173,465,102,465,102,557,118,
0,114,600,554,50,198,18,307,328,31,163,185,63,246,173,0,0,114,1,126,25,214,110,255,162,327,205,408,289,443,381,412,428,466,482,521
0,114,600,554,50,198,18,307,328,31,163,185,63,246,173,0,1,126,25,214,110,255,162,327,205,408,289,443,381,412,428,466,482,521,535,546
0,114,600,554,50,198,18,307,328,31,163,185,63,246,173,0,25,214,110,255,162,327,205,408,289,443,381,412,428,466,482,521,535,546,600,554
0,528,600,74,542,354,56,593,473,0,229,161,0,463,360,0,0,528,31,523,92,448,152,369,242,331,304,276,374,220,462,190,469,95,543,87
0,528,600,74,542,354,56,593,473,0,229,161,0,463,360,0,31,523,92,448,152,369,242,331,304,276,374,220,462,190,469,95,543,87,600,74
0,86,600,595,114,30,28,108,154,72,371,256,0,33,527,0,0,86,33,157,32,234,55,273,87,328,175,329,250,362,315,400,381,453,433,516
