"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Obstacle 4 Loc X","Obstacle 4 Loc Y","Obstacle 4 Radius","Prev Sample 1 X","Prev Sample 1 Y","Prev Sample 2 X","Prev Sample 2 Y","Prev Sample 3 X","Prev Sample 3 Y","Prev Sample 4 X","Prev Sample 4 Y","Prev Sample 5 X","Prev Sample 5 Y","Next Sample 1 X","Next Sample 1 Y","Next Sample 2 X","Next Sample 2 Y","Next Sample 3 X","Next Sample 3 Y","Next Sample 4 X","Next Sample 4 Y","Next Sample 5 X","Next Sample 5 Y"
0,99,600,502,481,55,54,583,417,0,169,166,0,31,565,0,0,99,20,172,85,228,163,257,235,289,316,259,415,269,490,243,524,266,556,352
0,99,600,502,481,55,54,583,417,0,169,166,0,31,565,0,20,172,85,228,163,257,235,289,316,259,415,269,490,243,524,266,556,352,565,450
0,99,600,502,481,55,54,583,417,0,169,166,0,31,565,0,85,228,163,257,235,289,316,259,415,269,490,243,524,266,556,352,565,450,600,502
0,344,600,99,410,397,16,227,222,34,544,447,0,486,507,0,0,344,34,321,104,291,168,331,237,268,301,203,341,186,406,195,495,184,585,165
0,344,600,99,410,397,16,227,222,34,544,447,0,486,507,0,34,321,104,291,168,331,237,268,301,203,341,186,406,195,495,184,585,165,600,99
0,558,600,377,177,338,73,230,358,72,107,435,0,442,508,0,0,558,87,462,87,462,274,423,354,369,354,369,354,369,447,360,447,360,447,360
0,385,600,531,234,167,55,237,245,59,122,344,74,31,504,0,0,385,106,456,190,465,190,465,270,502,270,502,356,538,356,538,445,539,600,531
0,274,600,161,313,501,48,250,445,0,530,459,0,478,596,0,0,274,0,274,16,278,16,278,16,278,204,236,204,236,262,196,350,177,600,161
0,549,600,500,502,84,40,502,338,61,160,533,12,105,11,0,0,549,83,541,151,482,245,462,318,422,318,422,318,422,318,422,403,456,600,500
0,552,600,112,449,297,36,11,403,0,207,594,0,25,182,0,0,552,15,466,76,423,156,379,247,362,297,315,380,269,375,223,441,151,507,108
0,552,600,112,449,297,36,11,403,0,207,594,0,25,182,0,15,466,76,423,156,379,247,362,297,315,380,269,375,223,441,151,507,108,600,112
0,221,600,547,171,117,0,10,8,0,139,487,0,225,242,0,71,249,71,249,142,248,142,248,420,508,420,508,420,508,502,544,600,547,600,547
0,173,600,349,435,169,67,189,205,53,441,544,28,49,147,0,0,173,45,240,137,240,191,291,288,315,355,389,420,320,491,325,578,292,600,349
0,95,600,564,2,451,0,428,430,0,109,233,0,311,53,0,0,95,61,154,157,162,224,218,290,258,354,272,405,322,468,371,502,430,514,469
0,95,600,564,2,451,0,428,430,0,109,233,0,311,53,0,61,154,157,162,224,218,290,258,354,272,405,322,468,371,502,430,514,469,534,549
0,95,600,564,2,451,0,428,430,0,109,233,0,311,53,0,157,162,224,218,290,258,354,272,405,322,468,371,502,430,514,469,534,549,600,564
0,133,600,19,588,18,0,453,135,0,307,332,0,521,287,0,88,113,88,113,175,142,353,149,353,149,437,108,505,72,600,19,600,19,600,19
0,160,600,396,554,83,29,95,208,51,349,139,0,475,249,0,0,160,55,243,116,288,170,261,260,256,317,260,366,303,449,298,528,293,598,357
0,160,600,396,554,83,29,95,208,51,349,139,0,475,249,0,55,243,116,288,170,261,260,256,317,260,366,303,449,298,528,293,598,357,600,396
0,160,600,465,68,91,51,262,460,74,359,343,0,133,302,0,0,160,36,187,117,151,199,206,268,273,322,355,358,448,356,471,403,551,495,567
0,160,600,465,68,91,51,262,460,74,359,343,0,133,302,0,36,187,117,151,199,206,268,273,322,355,358,448,356,471,403,551,495,567,537,504
0,160,600,465,68,91,51,262,460,74,359,343,0,133,302,0,117,151,199,206,268,273,322,355,358,448,356,471,403,551,495,567,537,504,600,465
0,556,600,73,236,86,26,268,275,0,379,231,0,487,404,0,0,556,18,506,110,477,184,410,223,383,305,381,393,342,489,350,511,318,568,249
0,556,600,73,236,86,26,268,275,0,379,231,0,487,404,0,18,506,110,477,184,410,223,383,305,381,393,342,489,350,511,318,568,249,587,170
0,556,600,73,236,86,26,268,275,0,379,231,0,487,404,0,110,477,184,410,223,383,305,381,393,342,489,350,511,318,568,249,587,170,600,73
0,88,600,52,482,167,46,95,250,0,200,435,0,390,330,0,17,74,101,59,101,59,175,6,175,6,272,19,346,84,428,94,523,79,523,79
0,379,600,440,417,448,48,189,301,22,448,225,74,192,320,29,156,349,156,349,156,349,247,380,327,361,327,361,456,357,456,357,511,437,600,440
0,190,600,443,449,159,48,37,339,16,68,319,58,255,462,53,0,190,74,254,171,267,261,305,340,313,413,304,440,303,504,359,582,395,600,443
0,151,600,261,331,186,48,403,284,48,432,77,13,202,378,54,0,151,9,164,108,157,195,195,275,220,365,254,400,178,467,225,526,265,600,261
0,532,600,243,119,349,0,573,478,0,311,78,0,224,534,0,0,532,31,504,58,431,105,373,188,325,254,264,322,280,381,235,440,162,528,122
0,532,600,243,119,349,0,573,478,0,311,78,0,224,534,0,31,504,58,431,105,373,188,325,254,264,322,280,381,235,440,162,528,122,588,180
0,532,600,243,119,349,0,573,478,0,311,78,0,224,534,0,58,431,105,373,188,325,254,264,322,280,381,235,440,162,528,122,588,180,600,243
0,179,600,20,440,467,31,133,194,66,582,463,0,192,181,0,0,179,55,163,128,104,200,112,297,105,388,106,465,123,518,113,553,60,600,20
0,391,600,221,573,69,17,138,218,37,76,214,36,111,463,0,0,391,61,333,155,347,220,275,229,179,292,135,361,140,425,214,501,171,553,154
0,391,600,221,573,69,17,138,218,37,76,214,36,111,463,0,61,333,155,347,220,275,229,179,292,135,361,140,425,214,501,171,553,154,600,221
0,274,600,599,144,425,62,578,136,21,382,109,31,357,246,56,0,274,67,298,150,336,201,369,267,386,366,381,455,391,499,477,565,518,600,599
0,239,600,235,408,425,16,27,142,18,476,116,0,30,494,0,157,273,207,319,207,319,387,348,387,348,387,348,466,287,466,287,559,292,600,235
0,368,600,512,404,573,0,32,54,0,350,291,0,134,237,0,0,368,9,357,94,307,163,301,254,327,331,363,419,396,487,442,564,454,600,512
0,376,600,441,278,415,11,190,284,57,399,521,50,115,478,0,0,376,45,385,140,361,227,354,272,270,364,273,428,296,492,308,570,291,591,372
0,376,600,441,278,415,11,190,284,57,399,521,50,115,478,0,45,385,140,361,227,354,272,270,364,273,428,296,492,308,570,291,591,372,600,441
0,463,600,111,129,286,66,215,140,67,129,338,25,239,501,0,0,463,64,398,133,373,232,372,257,287,329,263,380,184,422,205,520,190,546,119
0,463,600,111,129,286,66,215,140,67,129,338,25,239,501,0,64,398,133,373,232,372,257,287,329,263,380,184,422,205,520,190,546,119,600,111
0,126,600,16,323,290,67,136,306,67,497,504,65,193,24,0,0,126,41,89,121,55,207,66,301,62,381,110,445,103,528,92,585,104,600,16
0,36,600,559,87,218,61,499,190,41,191,363,35,545,164,42,0,36,48,112,116,143,191,171,290,164,375,189,440,245,484,289,521,319,490,395
0,36,600,559,87,218,61,499,190,41,191,363,35,545,164,42,48,112,116,143,191,171,290,164,375,189,440,245,484,289,521,319,490,395,560,432
0,36,600,559,87,218,61,499,190,41,191,363,35,545,164,42,116,143,191,171,290,164,375,189,440,245,484,289,521,319,490,395,560,432,578,492
0,36,600,559,87,218,61,499,190,41,191,363,35,545,164,42,191,171,290,164,375,189,440,245,484,289,521,319,490,395,560,432,578,492,600,559
0,259,600,239,446,61,44,230,433,17,366,288,0,250,294,0,0,259,49,174,146,183,232,182,295,157,382,139,425,159,490,89,535,174,600,239
0,387,600,389,127,310,24,311,137,0,500,89,0,96,67,0,0,387,79,366,79,366,79,366,249,340,393,439,475,412,475,412,563,418,600,389
0,147,600,482,394,303,19,557,395,22,89,439,18,181,582,0,0,147,24,149,96,206,170,245,230,310,222,401,228,499,312,455,361,536,434,498
0,147,600,482,394,303,19,557,395,22,89,439,18,181,582,0,24,149,96,206,170,245,230,310,222,401,228,499,312,455,361,536,434,498,521,473
0,147,600,482,394,303,19,557,395,22,89,439,18,181,582,0,96,206,170,245,230,310,222,401,228,499,312,455,361,536,434,498,521,473,592,487
0,275,600,187,174,49,13,252,493,61,448,147,0,399,13,0,0,275,67,227,124,179,124,179,197,169,197,169,286,129,506,179,600,187,600,187
0,331,600,190,257,201,71,242,400,0,412,76,0,338,385,0,0,331,36,287,35,217,90,153,131,93,201,50,300,47,357,96,442,140,522,145
0,331,600,190,257,201,71,242,400,0,412,76,0,338,385,0,36,287,35,217,90,153,131,93,201,50,300,47,357,96,442,140,522,145,600,190
0,56,600,220,461,215,44,330,332,0,50,472,0,191,189,0,0,56,45,102,126,126,213,136,261,140,315,214,387,281,452,266,541,263,600,220
0,556,600,173,462,173,74,536,320,48,198,466,36,316,330,53,0,556,53,477,133,435,216,420,271,426,365,411,454,414,475,384,475,289,551,244
0,556,600,173,462,173,74,536,320,48,198,466,36,316,330,53,53,477,133,435,216,420,271,426,365,411,454,414,475,384,475,289,551,244,600,173
0,335,600,518,265,291,30,574,550,0,106,259,0,112,477,0,0,335,47,309,119,257,209,236,295,243,389,220,452,242,489,319,486,407,550,470
0,335,600,518,265,291,30,574,550,0,106,259,0,112,477,0,47,309,119,257,209,236,295,243,389,220,452,242,489,319,486,407,550,470,600,518
0,151,600,380,480,417,10,420,327,74,450,134,0,479,278,0,0,151,45,117,122,136,201,161,284,107,371,112,399,174,446,228,500,278,529,329
0,151,600,380,480,417,10,420,327,74,450,134,0,479,278,0,45,117,122,136,201,161,284,107,371,112,399,174,446,228,500,278,529,329,600,380
0,333,600,101,189,520,49,410,155,70,18,146,0,253,120,0,0,333,74,320,161,290,234,223,303,174,332,133,364,71,450,57,492,65,560,27
0,333,600,101,189,520,49,410,155,70,18,146,0,253,120,0,74,320,161,290,234,223,303,174,332,133,364,71,450,57,492,65,560,27,600,101
0,153,600,506,434,489,29,473,499,0,457,498,0,300,274,0,0,153,76,154,135,210,226,198,299,230,376,198,457,197,494,264,583,290,575,374
0,153,600,506,434,489,29,473,499,0,457,498,0,300,274,0,76,154,135,210,226,198,299,230,376,198,457,197,494,264,583,290,575,374,554,416
0,153,600,506,434,489,29,473,499,0,457,498,0,300,274,0,135,210,226,198,299,230,376,198,457,197,494,264,583,290,575,374,554,416,593,496
0,153,600,506,434,489,29,473,499,0,457,498,0,300,274,0,226,198,299,230,376,198,457,197,494,264,583,290,575,374,554,416,593,496,600,506
0,207,600,83,220,159,16,278,471,0,118,71,0,321,464,0,0,207,27,191,110,234,206,232,285,187,322,192,415,186,500,158,579,131,600,83
0,334,600,130,206,314,62,372,323,40,567,594,0,11,311,0,0,334,42,304,85,243,183,234,248,183,308,113,398,111,452,116,537,162,600,130
0,362,600,477,235,200,53,268,579,0,62,159,0,103,405,0,0,362,88,318,103,223,157,145,218,93,304,138,350,224,432,269,457,357,500,389
0,362,600,477,235,200,53,268,579,0,62,159,0,103,405,0,88,318,103,223,157,145,218,93,304,138,350,224,432,269,457,357,500,389,570,444
0,362,600,477,235,200,53,268,579,0,62,159,0,103,405,0,103,223,157,145,218,93,304,138,350,224,432,269,457,357,500,389,570,444,600,477
0,547,600,68,259,511,0,389,452,0,87,89,0,408,521,0,0,547,11,501,86,452,117,376,197,332,241,313,303,279,382,249,468,205,457,156
0,547,600,68,259,511,0,389,452,0,87,89,0,408,521,0,11,501,86,452,117,376,197,332,241,313,303,279,382,249,468,205,457,156,504,91
0,547,600,68,259,511,0,389,452,0,87,89,0,408,521,0,86,452,117,376,197,332,241,313,303,279,382,249,468,205,457,156,504,91,600,68
0,441,600,91,538,124,48,450,201,0,416,120,0,404,494,0,0,441,42,398,103,330,189,283,271,227,358,218,411,135,460,51,533,57,600,91
0,512,600,184,341,336,12,351,316,72,95,231,39,247,541,0,0,512,71,453,155,408,205,334,241,273,289,230,371,190,450,180,531,158,600,184
0,566,600,349,334,182,52,92,495,58,89,283,55,146,104,57,0,566,0,566,249,520,315,476,315,476,315,476,363,401,442,391,442,391,600,349
0,257,600,320,56,56,24,118,379,70,417,555,31,549,429,0,0,257,86,260,171,277,229,320,290,394,367,413,419,413,489,458,565,420,580,385
0,257,600,320,56,56,24,118,379,70,417,555,31,549,429,0,86,260,171,277,229,320,290,394,367,413,419,413,489,458,565,420,580,385,600,320
0,405,600,42,111,134,61,116,289,62,131,455,0,232,516,0,0,405,16,386,111,385,204,358,287,360,299,264,386,254,419,221,490,155,558,83
0,405,600,42,111,134,61,116,289,62,131,455,0,232,516,0,16,386,111,385,204,358,287,360,299,264,386,254,419,221,490,155,558,83,600,42
0,278,600,405,130,378,60,245,366,60,514,176,0,442,287,0,30,292,30,292,30,292,206,264,302,290,389,300,467,285,550,324,600,405,600,405
0,407,600,245,430,356,32,417,156,38,375,316,19,496,159,0,0,407,60,405,118,414,207,429,278,443,343,444,431,405,479,424,547,394,572,309
0,407,600,245,430,356,32,417,156,38,375,316,19,496,159,0,60,405,118,414,207,429,278,443,343,444,431,405,479,424,547,394,572,309,600,245
0,518,600,566,562,511,0,420,474,0,173,364,0,172,174,0,0,518,78,522,144,487,209,498,274,503,361,504,445,558,501,582,552,530,600,566
0,465,600,244,249,112,32,393,206,71,529,202,62,403,468,53,0,465,85,438,163,404,249,377,327,387,416,356,496,413,522,393,531,302,600,244
0,296,600,449,34,116,0,548,147,0,93,371,0,158,412,0,0,296,0,296,22,332,22,332,77,369,77,369,171,374,171,374,435,360,435,360
0,377,600,159,329,333,0,15,417,0,14,512,0,60,454,0,0,377,95,358,153,297,228,256,262,193,329,141,428,133,473,212,552,210,600,159
0,560,600,296,318,118,69,495,466,52,235,501,64,146,469,48,0,560,14,472,75,420,147,362,221,295,306,299,380,290,460,316,541,326,600,296
0,387,600,565,249,361,0,217,128,0,311,515,0,250,265,0,0,387,92,367,185,371,202,392,255,476,332,513,401,570,461,552,516,529,600,565
0,318,600,358,71,283,52,66,174,30,411,353,0,35,402,0,0,318,74,340,158,352,158,352,245,360,245,360,337,375,337,375,432,353,600,358
0,482,600,344,83,72,10,353,505,68,297,286,70,177,211,71,0,482,51,424,150,411,235,377,235,377,410,341,441,310,535,329,600,344,600,344
0,434,600,351,188,302,20,303,297,61,53,454,0,273,340,0,0,434,75,463,149,492,224,547,315,517,384,465,463,442,522,460,578,435,600,351
0,299,600,126,204,54,0,531,53,0,183,429,0,44,433,0,0,299,15,326,100,366,165,367,257,381,312,455,408,451,457,384,502,309,479,234
0,299,600,126,204,54,0,531,53,0,183,429,0,44,433,0,15,326,100,366,165,367,257,381,312,455,408,451,457,384,502,309,479,234,484,140
0,299,600,126,204,54,0,531,53,0,183,429,0,44,433,0,100,366,165,367,257,381,312,455,408,451,457,384,502,309,479,234,484,140,566,99
0,299,600,126,204,54,0,531,53,0,183,429,0,44,433,0,165,367,257,381,312,455,408,451,457,384,502,309,479,234,484,140,566,99,600,126
0,526,600,195,108,190,33,123,111,51,179,158,0,471,507,0,0,526,35,532,127,516,190,451,243,482,330,479,429,477,500,417,570,422,588,334
0,526,600,195,108,190,33,123,111,51,179,158,0,471,507,0,35,532,127,516,190,451,243,482,330,479,429,477,500,417,570,422,588,334,537,254
0,526,600,195,108,190,33,123,111,51,179,158,0,471,507,0,127,516,190,451,243,482,330,479,429,477,500,417,570,422,588,334,537,254,600,195
0,41,600,362,154,374,57,150,348,0,137,448,0,147,88,0,0,41,25,48,119,57,197,111,284,158,358,157,440,201,514,268,534,311,600,362
0,318,600,283,510,236,39,73,137,60,314,218,17,332,400,64,0,318,14,308,110,292,202,266,272,209,358,181,423,117,483,131,554,182,547,267
0,318,600,283,510,236,39,73,137,60,314,218,17,332,400,64,14,308,110,292,202,266,272,209,358,181,423,117,483,131,554,182,547,267,600,283
0,220,600,263,93,425,48,158,233,11,476,197,68,311,216,0,0,220,36,217,101,274,158,352,204,341,259,320,341,323,429,344,464,342,547,308
0,220,600,263,93,425,48,158,233,11,476,197,68,311,216,0,36,217,101,274,158,352,204,341,259,320,341,323,429,344,464,342,547,308,600,263
0,372,600,554,474,103,0,238,403,0,286,512,0,513,354,0,86,376,86,376,86,376,170,426,170,426,397,509,463,545,463,545,600,554,600,554
0,446,600,26,350,515,44,274,81,12,462,496,32,326,519,67,0,446,33,412,105,347,116,267,203,223,254,193,305,212,394,202,456,135,513,119
0,446,600,26,350,515,44,274,81,12,462,496,32,326,519,67,33,412,105,347,116,267,203,223,254,193,305,212,394,202,456,135,513,119,567,88
0,446,600,26,350,515,44,274,81,12,462,496,32,326,519,67,105,347,116,267,203,223,254,193,305,212,394,202,456,135,513,119,567,88,600,26
0,394,600,515,80,475,60,279,118,52,368,344,30,585,237,0,0,394,16,411,19,503,60,554,152,560,229,499,296,486,375,547,449,585,491,542
0,394,600,515,80,475,60,279,118,52,368,344,30,585,237,0,16,411,19,503,60,554,152,560,229,499,296,486,375,547,449,585,491,542,584,556
0,394,600,515,80,475,60,279,118,52,368,344,30,585,237,0,19,503,60,554,152,560,229,499,296,486,375,547,449,585,491,542,584,556,600,515
0,303,600,596,344,504,40,157,150,0,196,63,0,448,293,0,0,303,27,289,117,268,179,336,237,386,311,442,393,476,436,542,532,556,600,596
0,477,600,65,213,246,55,252,395,36,429,48,38,141,133,0,0,477,62,447,106,373,187,335,281,320,372,345,433,281,497,215,553,153,600,65
0,150,600,214,552,547,47,204,117,65,488,342,17,342,474,0,0,150,78,211,165,179,238,232,309,253,354,319,433,331,490,279,557,271,600,214
0,434,600,9,52,502,14,220,284,65,171,110,21,387,279,21,0,434,53,432,140,398,230,425,308,389,393,354,404.372,290.799,456,216,525,160,574,104
0,434,600,9,52,502,14,220,284,65,171,110,21,387,279,21,53,432,140,398,230,425,308,389,393,354,404.372,290.799,456,216,525,160,574,104,600,9
0,597,600,473,171,310,48,162,443,17,320,179,55,124,50,21,97,593,97,593,184,556,184,556,258,552,295,494,295,494,295,494,455,515,506,488
0,253,600,277,132,212,72,166,374,50,272,382,0,370,104,0,0,253,15,217,10,151,80,88,157,140,233,182,313,209,398,185,477,166,532,238
0,253,600,277,132,212,72,166,374,50,272,382,0,370,104,0,15,217,10,151,80,88,157,140,233,182,313,209,398,185,477,166,532,238,600,277
0,389,600,359,227,363,40,189,345,0,33,95,0,574,279,0,0,389,83,362,164,307,253,308,337,322,397,331,407,423,493,446,552,438,600,359
0,152,600,416,329,146,12,453,357,31,1,60,0,336,398,0,0,152,0,152,79,158,79,158,79,158,254,158,254,158,337,204,396,254,495,246
0,487,600,228,571,224,0,29,268,0,115,543,0,327,41,0,0,487,54,427,132,391,202,386,241,441,312,502,356,477,423,442,465,373,495,298
0,487,600,228,571,224,0,29,268,0,115,543,0,327,41,0,54,427,132,391,202,386,241,441,312,502,356,477,423,442,465,373,495,298,570,313
0,487,600,228,571,224,0,29,268,0,115,543,0,327,41,0,132,391,202,386,241,441,312,502,356,477,423,442,465,373,495,298,570,313,600,228
0,197,600,345,79,230,25,174,228,0,182,250,0,277,199,0,0,197,38,238,96,308,190,307,261,329,319,362,396,360,468,322,519,372,600,345
0,327,600,260,221,311,0,343,217,0,405,18,0,140,551,0,0,327,65,348,142,367,234,391,308,356,390,326,479,290,480,191,572,194,600,260
0,462,600,429,274,318,23,508,294,67,246,133,48,338,417,54,0,462,28,496,101,549,183,527,278,524,372,549,465,531,528,527,569,463,600,429
0,342,600,457,64,327,31,302,165,39,531,202,0,261,40,0,0,342,61,383,61,383,120,417,283,498,283,498,343,531,343,531,418,492,512,487
0,568,600,429,493,301,71,511,179,0,506,595,0,375,308,0,0,568,73,507,141,458,217,407,298,429,378,377,454,390,492,458,554,437,600,429
0,301,600,257,207,338,20,282,262,50,379,44,0,253,255,0,0,301,63,341,124,398,207,447,295,417,376,377,467,390,550,392,571,325,600,257
0,77,600,308,214,392,14,512,324,19,212,513,45,436,111,45,0,77,63,95,129,145,219,176,308,209,337,218,415,236,457,241,519,284,600,308
0,328,600,397,505,285,67,57,156,29,467,487,0,135,66,0,0,328,0,328,171,369,248,327,248,327,335,310,380,376,459,354,600,397,600,397
0,78,600,333,493,539,0,233,551,0,399,422,0,525,460,0,0,78,60,106,152,110,235,149,313,170,328,195,374,252,440,326,525,291,600,333
0,329,600,558,113,87,20,169,87,70,225,566,17,247,165,66,0,329,59,315,152,340,241,335,321,372,418,348,481,401,516,483,517,541,600,558
0,283,600,141,319,120,52,551,18,16,381,285,0,79,104,0,0,283,84,282,162,256,242,240,320,296,376,265,413,189,463,156,532,177,600,141
0,169,600,39,13,594,0,235,34,0,399,317,0,134,46,0,0,169,0,169,241,69,408,1,430,7,430,7,520,16,520,16,520,16,600,39
0,438,600,210,85,21,0,5,51,0,293,197,0,173,456,0,0,438,67,418,97,329,185,310,279,282,373,259,422,186,485,161,555,91,589,169
0,438,600,210,85,21,0,5,51,0,293,197,0,173,456,0,67,418,97,329,185,310,279,282,373,259,422,186,485,161,555,91,589,169,600,210
0,589,600,446,511,347,15,539,330,50,172,32,0,370,453,0,0,589,59,575,142,590,211,582,285,545,329,561,426,540,482,528,575,534,600,446
0,560,600,438,196,598,0,398,90,0,82,506,0,357,468,0,0,560,27,550,96,513,153,540,233,503,305,536,399,502,484,506,557,510,600,438
0,198,600,233,398,259,63,435,207,66,217,399,63,345,188,0,0,198,34,182,117,163,209,149,263,88,346,78,415,43,495,34,570,29,592,115
0,198,600,233,398,259,63,435,207,66,217,399,63,345,188,0,34,182,117,163,209,149,263,88,346,78,415,43,495,34,570,29,592,115,575,154
0,198,600,233,398,259,63,435,207,66,217,399,63,345,188,0,117,163,209,149,263,88,346,78,415,43,495,34,570,29,592,115,575,154,600,233
0,80,600,82,439,241,45,401,283,32,235,317,15,162,463,0,0,80,41,72,131,94,226,120,226,120,320,113,320,113,490,107,490,107,561,146
0,332,600,201,380,364,49,238,367,19,389,535,0,481,208,0,96,337,96,337,132,248,132,248,216,233,304,194,398,209,479,242,479,242,548,276
0,547,600,445,526,392,68,294,282,74,174,180,47,168,135,15,0,547,0,547,79,552,79,552,79,552,395,582,488,550,488,550,577,541,577,541
0,378,600,528,501,271,0,73,381,0,112,471,0,475,115,0,81,425,81,425,149,464,247,476,324,417,324,417,324,417,324,417,411,389,480,443
0,477,600,423,345,59,19,279,412,59,337,229,41,430,70,46,0,477,87,453,177,484,177,484,177,484,256,514,412,504,500,498,577,472,577,472
0,81,600,587,471,370,50,219,451,66,90,327,61,306,293,0,0,81,35,92,81,167,153,229,218,301,291,357,367,405,413,472,469,486,551,536
0,81,600,587,471,370,50,219,451,66,90,327,61,306,293,0,35,92,81,167,153,229,218,301,291,357,367,405,413,472,469,486,551,536,600,587
0,504,600,406,343,75,40,424,308,20,469,252,38,513,278,37,0,504,45,477,132,435,208,439,302,407,354,334,446,373,476,352,550,364,600,406
0,564,600,6,436,437,73,409,144,73,119,480,56,417,110,16,0,564,7,492,68,414,137,378,143,309,208,293,270,310,360,318,443,295,500,257
0,564,600,6,436,437,73,409,144,73,119,480,56,417,110,16,7,492,68,414,137,378,143,309,208,293,270,310,360,318,443,295,500,257,579,225
0,564,600,6,436,437,73,409,144,73,119,480,56,417,110,16,68,414,137,378,143,309,208,293,270,310,360,318,443,295,500,257,579,225,573,147
0,564,600,6,436,437,73,409,144,73,119,480,56,417,110,16,137,378,143,309,208,293,270,310,360,318,443,295,500,257,579,225,573,147,525,64
0,564,600,6,436,437,73,409,144,73,119,480,56,417,110,16,143,309,208,293,270,310,360,318,443,295,500,257,579,225,573,147,525,64,600,6
0,466,600,183,385,170,0,98,499,0,2,6,0,464,342,0,0,466,52,421,103,336,177,277,253,241,323,180,398,125,479,114,541,150,600,183
0,418,600,30,407,116,26,526,113,28,553,559,38,288,40,0,0,418,57,351,116,314,201,284,252,229,327,176,378,104,432,27,529,41,600,30
0,221,600,301,261,343,73,208,475,37,194,511,61,112,527,30,0,221,73,256,149,312,197,394,275,436,370,412,455,364,506,347,597,360,600,301
0,242,600,566,100,314,14,349,125,70,409,186,43,144,245,0,0,242,49,249,144,267,218,333,311,322,386,387,461,423,527,429,548,507,600,566
0,549,600,9,95,103,48,129,526,25,200,343,0,162,18,0,0,549,41,540,100,481,158,400,215,371,284,303,377,294,427,215,490,140,521,52
0,549,600,9,95,103,48,129,526,25,200,343,0,162,18,0,41,540,100,481,158,400,215,371,284,303,377,294,427,215,490,140,521,52,600,9
0,234,600,373,524,86,0,206,182,0,188,411,0,161,101,0,0,234,49,244,117,283,198,332,267,398,346,401,401,406,474,378,538,336,600,373
0,311,600,506,48,59,13,410,596,0,93,376,0,483,264,0,0,311,28,371,101,392,185,418,239,449,308,496,384,440,439,520,527,486,600,506
0,561,600,79,331,101,0,435,8,0,571,162,0,269,112,0,0,561,19,478,90,427,135,340,185,334,243,267,271,201,352,154,348,62,413,48
0,561,600,79,331,101,0,435,8,0,571,162,0,269,112,0,19,478,90,427,135,340,185,334,243,267,271,201,352,154,348,62,413,48,473,28
0,561,600,79,331,101,0,435,8,0,571,162,0,269,112,0,90,427,135,340,185,334,243,267,271,201,352,154,348,62,413,48,473,28,546,36
0,561,600,79,331,101,0,435,8,0,571,162,0,269,112,0,135,340,185,334,243,267,271,201,352,154,348,62,413,48,473,28,546,36,600,79
0,208,600,157,233,488,70,171,459,67,384,450,0,195,38,0,0,208,57,196,119,219,190,185,256,150,329,163,404,149,486,197,570,181,600,157
0,302,600,548,128,465,72,516,435,56,254,109,24,266,45,34,0,302,60,317,156,318,218,369,309,397,384,433,390,499,431,572,515,578,600,548
0,403,600,80,495,111,0,347,502,0,89,503,0,210,232,0,0,403,53,359,139,312,231,291,302,234,353,165,383,85,456,55,542,23,600,80
0,590,600,484,505,490,0,66,84,0,343,188,0,15,257,0,0,590,40,571,117,521,193,477,281,517,365,485,446,459,505,447,572,475,600,484
0,59,600,67,56,174,19,48,187,37,197,208,64,218,33,19,0,59,38,94,113,115,195,131,283,150,364,173,356,80,426,76,521,82,600,67
0,265,600,209,112,419,74,429,278,52,538,326,48,460,42,0,0,265,251,293,320,225,320,225,320,225,377,189,437,170,437,170,437,170,600,209
0,381,600,192,300,433,19,242,193,22,81,255,0,565,215,0,0,381,0,381,27,343,113,367,276,321,356,291,450,260,539,232,539,232,600,192
0,187,600,126,66,383,47,343,492,0,272,213,0,303,19,0,38,163,122,122,204,164,204,164,439,170,439,170,439,170,530,160,530,160,600,126
0,342,600,130,75,402,50,328,396,52,258,586,0,501,412,0,0,342,24,340,108,313,202,291,258,225,321,270,419,271,487,202,569,207,600,130
0,536,600,46,499,109,26,546,229,40,494,494,55,521,77,53,0,536,71,466,170,465,239,419,330,380,378,313,435,243,497,217,508,150,592,135
0,536,600,46,499,109,26,546,229,40,494,494,55,521,77,53,71,466,170,465,239,419,330,380,378,313,435,243,497,217,508,150,592,135,600,46
0,175,600,517,497,415,72,218,64,44,299,353,36,445,285,12,0,175,41,206,130,223,195,253,268,291,347,289,418,330,449.29,296.207,543,331,567,394
0,175,600,517,497,415,72,218,64,44,299,353,36,445,285,12,41,206,130,223,195,253,268,291,347,289,418,330,449.29,296.207,543,331,567,394,588,481
0,175,600,517,497,415,72,218,64,44,299,353,36,445,285,12,130,223,195,253,268,291,347,289,418,330,449.29,296.207,543,331,567,394,588,481,600,517
0,135,600,459,512,387,35,488,229,29,363,321,0,396,308,0,0,135,90,157,166,172,231,234,328,234,403,169,500,150,549,230,585,288,598,373
0,135,600,459,512,387,35,488,229,29,363,321,0,396,308,0,90,157,166,172,231,234,328,234,403,169,500,150,549,230,585,288,598,373,600,459
0,518,600,269,153,123,0,57,230,0,117,113,0,440,402,0,0,518,60,449,140,444,213,466,285,424,368,428,418,380,460,299,536,302,600,269
